frequency,V(+v),V(n003),V(n002),V(n004),V(n001),V(-v),V(n005),V(y),V(x),I(C2),I(C1),I(I1),I(R4),I(R6),I(R5),I(R3),I(R2),I(R1),I(V2),I(V5),I(V4),I(V3),I(V1),Ix(u1:1),Ix(u1:2),Ix(u1:3),Ix(u1:4),Ix(u1:5),Ix(u2:1),Ix(u2:2),Ix(u2:3),Ix(u2:4),Ix(u2:5)
0.0,0.0,0.0013379660725405691,0.0013379660725405691,0.0013379660725405691,0.0006689785224822186,0.0,2.0069355986170562e-05,4.01389828003468e-05,4.01389828003468e-05,4.3246192849881074e-16,1.4487147094428126e-14,0.0,4.0138982800346805e-07,2.0069626814176242e-08,2.0069355986170563e-08,6.689875500583505e-07,6.689785224822186e-07,1.3379660725405691e-05,-4.2145945525010596e-07,-7.235053711039964e-06,1.4048648289951188e-05,-1.4048648289951188e-05,-7.235053711039964e-06,-9.036039698585218e-12,9.042063279186395e-12,7.024323988120073e-06,7.024323988120073e-06,-1.4048648289951193e-05,-2.710804776804702e-13,2.7126046761397145e-13,2.1072972291989004e-07,2.1072972291989004e-07,-4.2145945525010596e-07
0.0,0.0,0.0014447025328648952,0.0014447025328648952,0.0014447025328648952,0.0007223463925564542,0.0,2.1670392113264053e-05,4.334107665986701e-05,4.334107665986701e-05,4.670059137195467e-16,1.564433715166579e-14,0.0,4.334107665986701e-07,2.1670684546602958e-08,2.1670392113264052e-08,7.22356140308441e-07,7.223463925564542e-07,1.4447025328648952e-05,-4.550814516122789e-07,-7.812231293657528e-06,1.5169381484601726e-05,-1.5169381484601726e-05,-7.812231293657528e-06,-9.756891720763632e-12,9.763396323941162e-12,7.584690572931917e-06,7.584690572931917e-06,-1.5169381484601722e-05,-2.9270598144346e-13,2.9290034481623696e-13,2.2754072072561409e-07,2.2754072072561409e-07,-4.55081451612279e-07
0.0,0.0,0.0015599539115597955,0.0015599539115597955,0.0015599539115597955,0.0007799716930899686,0.0,2.339915115611969e-05,4.6798618074476604e-05,4.6798618074476604e-05,5.043171121359256e-16,1.689422428514425e-14,0.0,4.6798618074476606e-07,2.3399466918356916e-08,2.3399151156119688e-08,7.799822184698269e-07,7.799716930899686e-07,1.5599539115597956e-05,-4.9138564816744e-07,-8.435453311198191e-06,1.6379521350962002e-05,-1.6379521350962002e-05,-8.435453311198191e-06,-1.0535249956489406e-11,1.0542274082887346e-11,8.189760492600308e-06,8.189760492600308e-06,-1.6379521350961988e-05,-3.1605666707334954e-13,3.162665543384252e-13,2.4569281859788554e-07,2.4569281859788554e-07,-4.913856481674399e-07
0.0,0.0,0.001684399487600271,0.001684399487600271,0.001684399487600271,0.0008421940612786564,0.0,2.5265822230772596e-05,5.053198541374253e-05,5.053198541374253e-05,5.446192463684311e-16,1.8244302348784005e-14,0.0,5.053198541374252e-07,2.5266163182969935e-08,2.5265822230772597e-08,8.422054263216145e-07,8.421940612786564e-07,1.684399487600271e-05,-5.30586017865014e-07,-9.108392965822932e-06,1.7686200320568628e-05,-1.7686200320568628e-05,-9.108392965822932e-06,-1.1375702006030068e-11,1.1383287260570785e-11,8.843099962813904e-06,8.843099962813904e-06,-1.7686200320568635e-05,-3.412701622159739e-13,3.414968165903933e-13,2.652930030090276e-07,2.652930030090276e-07,-5.305860178650139e-07
0.0,0.0,0.0018187727295465883,0.0018187727295465883,0.0018187727295465883,0.0009093802289282369,0.0,2.7281407291565205e-05,5.456318273481492e-05,5.456318273481492e-05,5.881546547463093e-16,1.9702688625503863e-14,0.0,5.456318273481492e-07,2.7281775443249718e-08,2.7281407291565207e-08,9.093925006183513e-07,9.093802289282369e-07,1.8187727295465884e-05,-5.729136033795535e-07,-9.83501648996305e-06,1.9097119815786924e-05,-1.9097119815786924e-05,-9.83501648996305e-06,-1.2283201454684967e-11,1.2291392802724448e-11,9.54855969466932e-06,9.54855969466932e-06,-1.9097119815786907e-05,-3.684950740392394e-13,3.687398391596761e-13,2.8645679529373616e-07,2.8645679529373616e-07,-5.729136033795535e-07
0.0,0.0,0.0019638656185258763,0.0019638656185258763,0.0019638656185258763,0.0009819261839304693,0.0,2.9457785975434858e-05,5.891596947187719e-05,5.891596947187719e-05,6.351859755230503e-16,2.127818021028139e-14,0.0,5.891596947187718e-07,2.945818349644233e-08,2.945778597543486e-08,9.81939434595407e-07,9.819261839304694e-07,1.9638656185258762e-05,-6.186178788504003e-07,-1.0619606522850328e-05,2.0620595641132353e-05,-2.0620595641132353e-05,-1.0619606522850328e-05,-1.3263097071501436e-11,1.3271943117629513e-11,1.0310297590331434e-05,1.0310297590331434e-05,-2.0620595641132353e-05,-3.9789186519219804e-13,3.981561934474813e-13,3.093089325188958e-07,3.093089325188958e-07,-6.186178788504002e-07
0.0,0.0,0.0021205333160799478,0.0021205333160799478,0.0021205333160799478,0.0010602595041713174,0.0,3.180778561915971e-05,6.361600047158267e-05,6.361600047158267e-05,6.859980168992918e-16,2.2980316565349247e-14,0.0,6.361600047158267e-07,3.180821485242297e-08,3.180778561915971e-08,1.0602738119086305e-06,1.0602595041713174e-06,2.120533316079948e-05,-6.679682202542479e-07,-1.1466787351911528e-05,2.2265606995688418e-05,-2.2265606995688418e-05,-1.1466787351911528e-05,-1.4321164337877478e-11,1.4330717629725832e-11,1.113280324924168e-05,1.113280324924168e-05,-2.2265606995688418e-05,-4.296337996609304e-13,4.299192612725963e-13,3.339841026698446e-07,3.339841026698446e-07,-6.679682202542474e-07
0.0,0.0,0.0022896992043909816,0.0022896992043909816,0.0022896992043909816,0.0011448418776267893,0.0,3.4345256862235194e-05,6.869097719982758e-05,6.869097719982758e-05,7.408998407886387e-16,2.4819449297886525e-14,0.0,6.869097719982758e-07,3.4345720337592385e-08,3.434525686223519e-08,1.1448573267641923e-06,1.1448418776267894e-06,2.2896992043909818e-05,-7.21255493076768e-07,-1.2381552167797082e-05,2.4041849395493457e-05,-2.4041849395493457e-05,-1.2381552167797082e-05,-1.5463639492102763e-11,1.5473956851897753e-11,1.2020924429310914e-05,1.2020924429310914e-05,-2.4041849395493457e-05,-4.639079641016045e-13,4.642162570336024e-13,3.606277384861699e-07,3.606277384861699e-07,-7.212554930767678e-07
0.0,0.0,0.0024723603285914855,0.0024723603285914855,0.0024723603285914855,0.0012361718234995638,0.0,3.7085155280973967e-05,7.417081101105232e-05,7.417081101105232e-05,8.002270946605978e-16,2.680682012704752e-14,0.0,7.417081101105232e-07,3.7085655730078355e-08,3.708515528097397e-08,1.2361885050919217e-06,1.2361718234995638e-06,2.4723603285914856e-05,-7.78793766640829e-07,-1.3369292493681026e-05,2.595979181781359e-05,-2.595979181781359e-05,-1.3369292493681026e-05,-1.66972562906765e-11,1.6708399177621882e-11,1.297989561905523e-05,1.297989561905523e-05,-2.5959791817813567e-05,-5.00916370677638e-13,5.012493314685454e-13,3.893968746257968e-07,3.893968746257968e-07,-7.787937666408287e-07
0.0,0.0,0.0026695932732347005,0.0026695932732347005,0.0026695932732347005,0.0013347876304343692,0.0,4.004362953496886e-05,8.008779944235663e-05,8.008779944235663e-05,8.64344632009842e-16,2.895464860786607e-14,0.0,8.008779944235663e-07,4.0044169907387766e-08,4.0043629534968866e-08,1.3348056428003314e-06,1.3347876304343692e-06,2.6695932732347008e-05,-8.409221651952975e-07,-1.4435829962284302e-05,2.803073840410198e-05,-2.803073840410198e-05,-1.4435829962284302e-05,-1.8029285703436295e-11,1.8041320610561038e-11,1.4015368889074923e-05,1.4015368889074923e-05,-2.8030738404101956e-05,-5.408771479098365e-13,5.412367635352762e-13,4.204610732093703e-07,4.204610732093703e-07,-8.409221651952979e-07
0.0,0.0,0.00288256050756053,0.00288256050756053,0.00288256050756053,0.0014412705291295472,0.0,4.323811654544092e-05,8.647681657147984e-05,8.647681657147984e-05,9.33649471826581e-16,3.1276231051211124e-14,0.0,8.647681657147985e-07,4.323870002603892e-08,4.323811654544092e-08,1.4412899784309826e-06,1.4412705291295471e-06,2.8825605075605298e-05,-9.080068666744868e-07,-1.5587450627910497e-05,3.0266895085312507e-05,-3.0266895085312507e-05,-1.5587450627910497e-05,-1.946757877676184e-11,1.948057766637771e-11,1.513344720471054e-05,1.513344720471054e-05,-3.026689508531252e-05,-5.840258265698094e-13,5.844142474604523e-13,4.5400342319995477e-07,4.5400342319995477e-07,-9.080068666744864e-07
0.0,0.0,0.0031125172369549444,0.0031125172369549444,0.0031125172369549444,0.0015562481180436485,0.0,4.668744426643929e-05,9.337551856058699e-05,9.337551856058699e-05,1.0085741564747149e-15,3.378605289838568e-14,0.0,9.337551856058699e-07,4.6688074294147694e-08,4.668744426643929e-08,1.5562691189112959e-06,1.5562481180436485e-06,3.1125172369549445e-05,-9.804432609085919e-07,-1.6830942015723794e-05,3.2681441522246784e-05,-3.2681441522246784e-05,-1.6830942015723794e-05,-2.1020612918039226e-11,2.103465370073759e-11,1.634072039621556e-05,1.634072039621556e-05,-3.268144152224681e-05,-6.306167282094742e-13,6.310362825707637e-13,4.9022161950823e-07,4.9022161950823e-07,-9.804432609085915e-07
0.0,0.0,0.003360818800984316,0.003360818800984316,0.003360818800984316,0.0016803980623876474,0.0,5.04119426546091e-05,0.00010082456559730175,0.00010082456559730175,1.0895905823505739e-15,3.64999167438318e-14,0.0,1.0082456559730175e-06,5.0412622942692654e-08,5.04119426546091e-08,1.6804207385966687e-06,1.6803980623876474e-06,3.360818800984316e-05,-1.0586582800053005e-06,-1.817363312663162e-05,3.528860878493974e-05,-3.528860878493974e-05,-1.817363312663162e-05,-2.2697541874688108e-11,2.2712708937570603e-11,1.764430399844835e-05,1.764430399844835e-05,-3.528860878493973e-05,-6.809244645285488e-13,6.813776741341012e-13,5.293291281832677e-07,5.293291281832677e-07,-1.0586582800053005e-06
0.0,0.0,0.003628928661607342,0.003628928661607342,0.003628928661607342,0.0018144520882039687,0.0,5.4433563491564165e-05,0.00010886786154106802,0.00010886786154106802,1.1772143952507803e-15,3.9435089315617815e-14,0.0,1.0886786154106802e-06,5.443429804950385e-08,5.443356349156417e-08,1.8144765734033732e-06,1.8144520882039687e-06,3.628928661607342e-05,-1.1431129146373971e-06,-1.9623437633553723e-05,3.810376322891188e-05,-3.810376322891188e-05,-1.9623437633553723e-05,-2.450824970316857e-11,2.452463449414612e-11,1.905188118899741e-05,1.905188118899741e-05,-3.810376322891188e-05,-7.352455564401028e-13,7.357351541024751e-13,5.715564445563064e-07,5.715564445563064e-07,-1.1431129146373975e-06
0.0,0.0,0.003918427028645693,0.003918427028645693,0.003918427028645693,0.0019592002950727205,0.0,5.877600976507615e-05,0.00011755281268727359,0.00011755281268727359,1.2720100604369188e-15,4.261047093087279e-14,0.0,1.175528126872736e-06,5.8776802922197434e-08,5.877600976507615e-08,1.9592267335729726e-06,1.9592002950727205e-06,3.918427028645693e-05,-1.2343049310669435e-06,-2.1188900523668544e-05,4.114349706264037e-05,-4.114349706264037e-05,-2.1188900523668544e-05,-2.6463409046932475e-11,2.6481110723138416e-11,2.0571748071915736e-05,2.0571748071915736e-05,-4.114349706264036e-05,-7.939001824045932e-13,7.944291313649435e-13,6.17152451752811e-07,6.17152451752811e-07,-1.2343049310669437e-06
0.0,0.0,0.004231020173350171,0.004231020173350171,0.004231020173350171,0.002115495812863373,0.0,6.346487537162688e-05,0.0001269306071742389,0.0001269306071742389,1.3745967471291578e-15,4.6046792134207234e-14,0.0,1.269306071742389e-06,6.346573180261202e-08,6.346487537162688e-08,2.115524360486798e-06,2.1154958128633734e-06,4.2310201733501716e-05,-1.332771804919598e-06,-2.2879248461537574e-05,4.44257261400353e-05,-4.44257261400353e-05,-2.2879248461537574e-05,-2.857454406803103e-11,2.859367021800511e-11,2.2212862573957983e-05,2.2212862573957983e-05,-4.4425726140035304e-05,-8.572340663732314e-13,8.578055818992168e-13,6.663858875795987e-07,6.663858875795987e-07,-1.332771804919598e-06
0.0,0.0,0.004568550484954609,0.004568550484954609,0.004568550484954609,0.0022842598299777977,0.0,6.852779596370231e-05,0.00013705651667983947,0.00013705651667983947,1.4856551965079714e-15,4.9766843246081164e-14,0.0,1.3705651667983947e-06,6.852872071613716e-08,6.852779596370231e-08,2.284290654976811e-06,2.2842598299777976e-06,4.5685504849546086e-05,-1.4390938890001862e-06,-2.4704444169936806e-05,4.796979555428975e-05,-4.796979555428975e-05,-2.4704444169936806e-05,-3.0854098404802594e-11,3.087476585605577e-11,2.3984897241504208e-05,2.3984897241504208e-05,-4.7969795554289744e-05,-9.256205165125065e-13,9.262380900514566e-13,7.195469284325902e-07,7.195469284325902e-07,-1.439093889000187e-06
0.0,0.0,0.004933007329488592,0.004933007329488592,0.004933007329488592,0.0024664870227200262,0.0,7.399461183088718e-05,0.00014799022218589164,0.00014799022218589164,1.6059357881923657e-15,5.379574368374805e-14,0.0,1.4799022218589165e-06,7.399561035500446e-08,7.399461183088718e-08,2.466520306768566e-06,2.4664870227200264e-06,4.9330073294885925e-05,-1.5538978338198584e-06,-2.667524514890422e-05,5.179659365545023e-05,-5.179659365545023e-05,-2.667524514890422e-05,-3.331550855799964e-11,3.33378442839039e-11,2.5898296249343872e-05,2.5898296249343872e-05,-5.1796593655450235e-05,-9.994626267836348e-13,1.000130053091093e-12,7.769488995603454e-07,7.769488995603454e-07,-1.5538978338198582e-06
0.0,0.0,0.005326538774848176,0.005326538774848176,0.005326538774848176,0.0026632514177920763,0.0,7.989754377474302e-05,0.00015979616573028014,0.00015979616573028014,1.7362680637117732e-15,5.816126021738617e-14,0.0,1.5979616573028015e-06,7.989862195553712e-08,7.989754377474301e-08,2.6632873570560996e-06,2.6632514177920764e-06,5.326538774848176e-05,-1.6778602809946066e-06,-2.880326707907885e-05,5.592867516369911e-05,-5.592867516369911e-05,-2.880326707907885e-05,-3.5973283140392565e-11,3.599742528344388e-11,2.7964336957315557e-05,2.7964336957315557e-05,-5.592867516369911e-05,-1.0791956544226496e-12,1.0799170621740367e-12,8.38930121763285e-07,8.38930121763285e-07,-1.6778602809946066e-06
0.0,0.0,0.005751464251228935,0.005751464251228935,0.005751464251228935,0.0028757127224678133,0.0,8.627138301402695e-05,0.0001725439302199558,0.0001725439302199558,1.877572040374555e-15,6.28941846896091e-14,0.0,1.725439302199558e-06,8.627254720592886e-08,8.627138301402695e-08,2.8757515287611213e-06,2.8757127224678134e-06,5.751464251228935e-05,-1.8117118512830598e-06,-3.110105228301308e-05,6.039039410394466e-05,-6.039039410394466e-05,-3.110105228301308e-05,-3.88430884598019e-11,3.886918749186572e-11,3.0195196377600546e-05,3.0195196377600546e-05,-6.039039410394462e-05,-1.1652895874254988e-12,1.166069473931347e-12,9.05855905412538e-07,9.05855905412538e-07,-1.8117118512830592e-06
0.0,0.0,0.0062102882215384235,0.0062102882215384235,0.0062102882215384235,0.0031051231597531096,0.0,9.315369623949953e-05,0.00018630864954331542,0.00018630864954331542,2.0308717201225652e-15,6.80287850686709e-14,0.0,1.8630864954331543e-06,9.315495330381589e-08,9.315369623949953e-08,3.105165061785314e-06,3.1051231597531097e-06,6.210288221538424e-05,-1.956241450767841e-06,-3.358214364795038e-05,6.520804734519832e-05,-6.520804734519832e-05,-3.358214364795038e-05,-4.194184094383165e-11,4.197006098865843e-11,3.2604022944409815e-05,3.2604022944409815e-05,-6.520804734519836e-05,-1.2582519172825074e-12,1.2590951880642172e-12,9.781207035405733e-07,9.781207035405733e-07,-1.9562414507678407e-06
0.0,0.0,0.006705714942356809,0.006705714942356809,0.006705714942356809,0.0033528348488164254,0.0,0.00010058504702684586,0.00020117145139902804,0.00020117145139902804,2.197311305253863e-15,7.360334680639824e-14,0.0,2.0117145139902804e-06,1.0058640437218217e-07,1.0058504702684587e-07,3.3528800935403835e-06,3.3528348488164255e-06,6.705714942356809e-05,-2.1123009205597753e-06,-3.626116444574383e-05,7.041002959071181e-05,-7.041002959071181e-05,-3.626116444574383e-05,-4.528780695578133e-11,4.531832730479323e-11,3.5205014009050585e-05,3.5205014009050585e-05,-7.041002959071177e-05,-1.3586306334474517e-12,1.3595426476028423e-12,1.056150436693248e-06,1.056150436693248e-06,-2.112300920559774e-06
0.0,0.0,0.007240664402441639,0.007240664402441639,0.007240664402441639,0.0036203077741875046,0.0,0.00010860923491263976,0.00021721993545118466,0.00021721993545118466,2.3781747594658702e-15,7.96608256352313e-14,0.0,2.1721993545118465e-06,1.086107005385449e-07,1.0860923491263976e-07,3.6203566282541343e-06,3.6203077741875046e-06,7.24066440244164e-05,-2.2808100574285675e-06,-3.915390452034691e-05,7.602700073233133e-05,-7.602700073233133e-05,-3.915390452034691e-05,-4.890071059598129e-11,4.893372745543454e-11,3.801349951710185e-05,3.801349951710185e-05,-7.602700073233132e-05,-1.4670174573700384e-12,1.4680040798725491e-12,1.14040500324509e-06,1.14040500324509e-06,-2.2808100574285667e-06
0.0,0.0,0.007818289532711742,0.007818289532711742,0.007818289532711742,0.003909118390691366,0.0,0.0001172735535423685,0.00023454868962882524,0.00023454868962882524,2.574909509721714e-15,8.62496387982371e-14,0.0,2.3454868962882527e-06,1.1727513608645675e-07,1.1727355354236851e-07,3.909171142020376e-06,3.9091183906913665e-06,7.818289532711742e-05,-2.462762034949619e-06,-4.2277413350829485e-05,8.209206655538743e-05,-8.209206655538743e-05,-4.2277413350829485e-05,-5.280185013158202e-11,5.283757864826701e-11,4.104603236085685e-05,4.104603236085685e-05,-8.209206655538743e-05,-1.5840513353779732e-12,1.5851189977203153e-12,1.2313809899726413e-06,1.2313809899726413e-06,-2.4627620349496185e-06
0.0,0.0,0.008441994789138322,0.008441994789138322,0.008441994789138322,0.004220968914831288,0.0,0.000126629069411926,0.0002532598476126789,0.0002532598476126789,2.789155290582806e-15,9.342462736644485e-14,0.0,2.532598476126789e-06,1.2663077820075293e-07,1.2662906941192602e-07,4.221025874307034e-06,4.220968914831289e-06,8.441994789138322e-05,-2.6592292571166958e-06,-4.565010053839158e-05,8.864097385911486e-05,-8.864097385911486e-05,-4.565010053839158e-05,-5.7014223750286776e-11,5.7052900373873016e-11,4.4320485939530845e-05,4.4320485939530845e-05,-8.864097385911488e-05,-1.7104222112805966e-12,1.7115779822093582e-12,1.3296145988607224e-06,1.3296145988607224e-06,-2.659229257116696e-06
0.0,0.0,0.009115456218061299,0.009115456218061299,0.009115456218061299,0.004557697357379443,0.0,0.00013673092284533666,0.00027346369079466376,0.00027346369079466376,3.0227793812614626e-15,1.0124823191130471e-13,0.0,2.734636907946638e-06,1.367327679493271e-07,1.3673092284533667e-07,4.557758860681856e-06,4.557697357379444e-06,9.115456218061299e-05,-2.8713696789187424e-06,-4.929184430959459e-05,9.571232114254308e-05,-9.571232114254308e-05,-4.929184430959459e-05,-6.156266539132056e-11,6.160455064560232e-11,4.785615950220383e-05,4.785615950220383e-05,-9.571232114254311e-05,-1.846875101286974e-12,1.8481267697932045e-12,1.435684807390765e-06,1.435684807390765e-06,-2.8713696789187416e-06
0.0,0.0,0.009842643122184401,0.009842643122184401,0.009842643122184401,0.004921288356301556,0.0,0.00014763865298250087,0.0002952792982577509,0.0002952792982577509,3.2779198050692902e-15,1.0979193385091459e-13,0.0,2.9527929825775093e-06,1.4764064527525005e-07,1.4763865298250088e-07,4.921354765882846e-06,4.921288356301556e-06,9.842643122184402e-05,-3.1004336311306787e-06,-5.322410867526512e-05,0.00010334778609751878,-0.00010334778609751878,-5.322410867526512e-05,-6.647399146923289e-11,6.651937322202838e-11,5.1673891894329026e-05,5.1673891894329026e-05,-0.00010334778609751866,-1.9942144957064132e-12,1.9955706689621665e-12,1.5502167809361286e-06,1.5502167809361286e-06,-3.1004336311306783e-06
0.0,0.0,0.010627841454934396,0.010627841454934396,0.010627841454934396,0.005313884873857854,0.0,0.00015941654869222857,0.0003188352486067522,0.0003188352486067522,3.557038458765625e-15,1.191380275570111e-13,0.0,3.188352486067522e-06,1.5941869991452366e-07,1.5941654869222858e-07,5.313956581076543e-06,5.3138848738578535e-06,0.00010627841454934396,-3.3477711895390826e-06,-5.7470069935531315e-05,0.00011159237124955856,-0.00011159237124955856,-5.7470069935531315e-05,-7.177715937403991e-11,7.182635671724582e-11,5.579618437815647e-05,5.579618437815647e-05,-0.00011159237124955853,-2.1533091139415074e-12,2.1547793335297595e-12,1.6738855573748512e-06,1.6738855573748512e-06,-3.3477711895390818e-06
0.0,0.0,0.011475679081053415,0.011475679081053415,0.011475679081053415,0.005737800826814318,0.0,0.00017213402747858348,0.00034427037778610246,0.00034427037778610246,3.862986650549752e-15,1.2938180651483604e-13,0.0,3.442703777861025e-06,1.72136350307519e-07,1.7213402747858348e-07,5.737878254239097e-06,5.737800826814318e-06,0.00011475679081053415,-3.614840132031528e-06,-6.20547532765165e-05,0.00012049466919415503,-0.00012049466919415503,-6.20547532765165e-05,-7.750343870600308e-11,7.755680658511707e-11,6.024733325088228e-05,6.024733325088228e-05,-0.000120494669194155,-2.3250970415159863e-12,2.3266919221289946e-12,1.80742002563422e-06,1.80742002563422e-06,-3.6148401320315266e-06
0.0,0.0,0.01239115305228925,0.01239115305228925,0.01239115305228925,0.006195534724196233,0.0,0.0001858660446134957,0.00037173459735058136,0.00037173459735058136,4.199086134991642e-15,1.4063426602203596e-13,0.0,3.7173459735058135e-06,1.8586855273708566e-07,1.858660446134957e-07,6.195618328093016e-06,6.195534724196233e-06,0.0001239115305228925,-3.903214530441987e-06,-6.700518026368042e-05,0.0001301071489916198,-0.0001301071489916198,-6.700518026368042e-05,-8.368659628394202e-11,8.37445310505648e-11,6.5053573042067e-05,6.5053573042067e-05,-0.0001301071489916198,-2.510591280308837e-12,2.5123226761205335e-12,1.9516072216133644e-06,1.9516072216133644e-06,-3.903214530441986e-06
0.0,0.0,0.013379659058919958,0.013379659058919958,0.013379659058919958,0.006689784392951626,0.0,0.00020069353490667253,0.00040138977801106653,0.00040138977801106653,4.56922956206333e-15,1.5302545304716788e-13,0.0,4.0138977801106655e-06,2.00696243104394e-07,2.0069353490667252e-07,6.689874665968332e-06,6.689784392951626e-06,0.00013379659058919958,-4.214594027784292e-06,-7.235052810098629e-05,0.00014048646540819334,-0.00014048646540819334,-7.235052810098629e-05,-9.036309605546348e-11,9.042604215985446e-11,7.024323113418645e-05,7.024323113418645e-05,-0.00014048646540819332,-2.710885745845705e-12,2.7127669510701296e-12,2.107296966799868e-06,2.107296966799868e-06,-4.2145940277842906e-06
0.0,0.0,0.01444702323066774,0.01444702323066774,0.01444702323066774,0.007223462878301569,0.0,0.0002167038897161158,0.0004334107036619665,0.0004334107036619665,4.9780052256572575e-15,1.6670862657280491e-13,0.0,4.334107036619665e-06,2.167068139458507e-07,2.167038897161158e-07,7.2235603523661706e-06,7.22346287830157e-06,0.0001444702323066774,-4.550813855543519e-06,-7.812230159439609e-05,0.00015169379282575218,-0.00015169379282575218,-7.812230159439609e-05,-9.75723151348851e-11,9.764077323009024e-11,7.584689471748079e-05,7.584689471748079e-05,-0.0001516937928257521,-2.9271617484161244e-12,2.9292077401924314e-12,2.275406876915332e-06,2.275406876915332e-06,-4.550813855543517e-06
0.0,0.0,0.015599536474396125,0.015599536474396125,0.015599536474396125,0.00779971561247373,0.0,0.00023399147201013607,0.0004679861015121517,0.0004679861015121517,5.430852270164137e-15,1.8186543308209825e-13,0.0,4.6798610151215175e-06,2.3399462950201563e-07,2.3399147201013608e-07,7.799820861922395e-06,7.79971561247373e-06,0.00015599536474396127,-4.913855650054384e-06,-8.435451883302453e-05,0.00016379518578774906,-0.00016379518578774906,-8.435451883302453e-05,-1.0535677730178276e-10,1.0543131409904827e-10,8.189759106292014e-05,8.189759106292014e-05,-0.000163795185787749,-3.1606949980107025e-12,3.1629227318074e-12,2.456927770104424e-06,2.456927770104424e-06,-4.913855650054382e-06
0.0,0.0,0.016843991550926696,0.016843991550926696,0.016843991550926696,0.008421938952986669,0.0,0.00025265817251589155,0.000505319754389476,0.000505319754389476,5.9342541024832606e-15,1.9871235569705457e-13,0.0,5.05319754389476e-06,2.526615818735844e-07,2.5265817251589153e-07,8.422052597940026e-06,8.42193895298667e-06,0.00016843991550926697,-5.305859131702599e-06,-9.108391168208743e-05,0.00017686196830591933,-0.00017686196830591933,-9.108391168208743e-05,-1.1376240541185134e-10,1.1384366571314546e-10,8.843098217555206e-05,8.843098217555206e-05,-0.00017686196830591944,-3.4128631766263682e-12,3.4152919469380924e-12,2.652929506535401e-06,2.652929506535401e-06,-5.305859131702597e-06
0.0,0.0,0.0181877231094433,0.0181877231094433,0.0181877231094433,0.00909380019971816,0.0,0.000272814010231448,0.0005456317017729239,0.0005456317017729239,6.4959797303508904e-15,2.1750876141732162e-13,0.0,5.4563170177292394e-06,2.7281769154147594e-07,2.72814010231448e-07,9.093922909725142e-06,9.093800199718159e-06,0.00018187723109443303,-5.729134715766697e-06,-9.835014226900943e-05,0.0001909711542216669,-0.0001909711542216669,-9.835014226900943e-05,-1.2283879430257336e-10,1.2292751574407947e-10,9.548557497518857e-05,9.548557497518857e-05,-0.00019097115422166692,-3.6851541254102895e-12,3.687806007757434e-12,2.864567293820839e-06,2.864567293820839e-06,-5.729134715766697e-06
0.0,0.0,0.019638650915368712,0.019638650915368712,0.019638650915368712,0.009819259208699286,0.0,0.0002945777808396136,0.0005891595366289346,0.0005891595366289346,7.125385278569609e-15,2.3856695443636614e-13,0.0,5.891595366289346e-06,2.94581755789321e-07,2.945777808396136e-07,9.819391706669427e-06,9.819259208699286e-06,0.00019638650915368712,-6.186177129204051e-06,-0.00010619603673823988,0.0002062059010989235,-0.0002062059010989235,-0.00010619603673823988,-1.3263950592151951e-10,1.327365370977836e-10,0.00010310294824282945,0.00010310294824282945,-0.00020620590109892336,-3.9791746984813e-12,3.9820750928015346e-12,3.093088495410443e-06,3.093088495410443e-06,-6.18617712920405e-06
0.0,0.0,0.02120532652640118,0.02120532652640118,0.02120532652640118,0.010602591729977278,0.0,0.0003180777568438348,0.0006361598056925191,0.0006361598056925191,7.833791072031451e-15,2.622647479745454e-13,0.0,6.361598056925191e-06,3.180820488486843e-07,3.180777568438348e-07,1.0602734796423902e-05,1.0602591729977278e-05,0.0002120532652640118,-6.679680113607662e-06,-0.00011466783765199988,0.0002226560003227004,-0.0002226560003227004,-0.00011466783765199988,-1.4322238856674226e-10,1.4332871137571735e-10,0.00011132799766993064,0.00011132799766993064,-0.00022265600032270042,-4.296660340117862e-12,4.299838640760561e-12,3.3398399820692167e-06,3.3398399820692167e-06,-6.67968011360766e-06
0.0,0.0,0.022896983691697504,0.022896983691697504,0.022896983691697504,0.011448414607039565,0.0,0.00034345244355093416,0.0006869095214427861,0.0006869095214427861,8.634953647915793e-15,2.890612021414399e-13,0.0,6.869095214427861e-06,3.434570778918519e-07,3.4345244355093415e-07,1.1448569084657939e-05,1.1448414607039565e-05,0.00022896983691697505,-7.212552300954668e-06,-0.0001238154765239493,0.00024041840629069412,-0.00024041840629069412,-0.0001238154765239493,-1.5464992231064227e-10,1.547666795753484e-10,0.00012020920045419786,0.00012020920045419786,-0.00024041840629069401,-4.639485447433058e-12,4.642975871410974e-12,3.6062760697514707e-06,3.6062760697514707e-06,-7.212552300954666e-06
0.0,0.0,0.02472359277110301,0.02472359277110301,0.02472359277110301,0.012361712986248389,0.0,0.00037085139535416044,0.0007417077946798638,0.0007417077946798638,9.545657074948318e-15,3.1951633742726727e-13,0.0,7.417077946798638e-06,3.708563993257033e-07,3.7085139535416046e-07,1.2361879784854622e-05,1.2361712986248389e-05,0.0002472359277110301,-7.787934355669994e-06,-0.000133692868091268,0.0002595978078154011,-0.0002595978078154011,-0.000133692868091268,-1.6698959288047762e-10,1.6711812257236447e-10,0.00012979890100063565,0.00012979890100063565,-0.000259597807815401,-5.009674586761526e-12,5.013517200025052e-12,3.893967090632351e-06,3.893967090632351e-06,-7.787934355669995e-06
