frequency,V(+v),V(n003),V(n002),V(n004),V(n001),V(-v),V(n005),V(y),V(x),I(C2),I(C1),I(I1),I(R4),I(R6),I(R5),I(R3),I(R2),I(R1),I(V2),I(V5),I(V4),I(V3),I(V1),Ix(u1:1),Ix(u1:2),Ix(u1:3),Ix(u1:4),Ix(u1:5),Ix(u2:1),Ix(u2:2),Ix(u2:3),Ix(u2:4),Ix(u2:5)
6812.920690579613,0.0,0.00817040574013106,0.00817040574013106,0.00817040574013106,0.004079475975616302,0.0,0.00012237304905248823,0.0002450897116286324,-0.9997549102883714,-1.0258574618535433e-09,-3.4195247899557155e-08,1.0,2.450897116286324e-06,1.2271666257614418e-07,1.2237304905248822e-07,4.090929764514757e-06,4.079475975616302e-06,8.17040574013106e-05,-2.572587921402371e-06,0.4999558239908603,8.576079191802144e-05,0.999914239208082,0.4999558239908603,1.1343196678065371e-08,-2.2741459001102512e-08,-0.49995711055576864,-0.49995711055576864,0.9999142392080815,3.4029606021814033e-10,-6.822439381975603e-10,1.2865649083724896e-06,1.2865649083724896e-06,-2.572587921402535e-06
7356.422544596413,0.0,0.009510849760687279,0.009510849760687279,0.009510849760687279,0.004748748084362032,0.0,0.00014245045632312107,0.0002853015202535925,-0.9997146984797464,-1.1960223599855106e-09,-3.9867410975758325e-08,1.0,2.853015202535925e-06,1.4285106393047141e-07,1.4245045632312107e-07,4.762101676325247e-06,4.7487480843620315e-06,9.510849760687279e-05,-2.9946702441042362e-06,0.49994857700615974,9.983073187225244e-05,0.9999001692681277,0.49994857700615974,1.3224859694281564e-08,-2.6513819012543466e-08,-0.4999500746405857,-0.4999500746405857,0.9999001692681273,3.9674596285410357e-10,-7.954147526352048e-10,1.4976344259002742e-06,1.4976344259002742e-06,-2.9946702441076684e-06
7943.2823472428145,0.0,0.011073602956315654,0.011073602956315654,0.011073602956315654,0.005529017258225941,0.0,0.0001658576501802534,0.00033218235339546473,-0.9996678176466045,-1.3944058273251303e-09,-4.648019297261649e-08,1.0,3.3218235339546475e-06,1.6632470321521134e-07,1.658576501802534e-07,5.5445856980897125e-06,5.5290172582259414e-06,0.00011073602956315653,-3.4867538313377334e-06,0.49994012812775984,0.00011623413506822722,0.9998837658649318,0.49994012812775984,1.5418560621787484e-08,-3.091175310884493e-08,-0.4999418718370378,-0.4999418718370378,0.999883765864932,4.6255700504910615e-10,-9.273527923671281e-10,1.743709278026247e-06,1.743709278026247e-06,-3.4867538313433606e-06
8576.958985908941,0.0,0.01289551736263661,0.01289551736263661,0.01289551736263661,0.006438683408493559,0.0,0.00019314660718557308,0.00038683773056898845,-0.999613162269431,-1.6256846159776343e-09,-5.4189485610790266e-08,1.0,3.868377305689885e-06,1.9369112338341537e-07,1.931466071855731e-07,6.456833954143052e-06,6.438683408493559e-06,0.0001289551736263661,-4.060442744454741e-06,0.4999302781185771,0.00013535781809492775,0.9998646421819051,0.4999302781185771,1.7976014613247032e-08,-3.603893996129847e-08,-0.4999323087108518,-0.4999323087108518,0.9998646421819051,5.392806418249322e-10,-1.0811684181353603e-09,2.0305922747590235e-06,2.0305922747590235e-06,-4.060442744456516e-06
9261.187281287936,0.0,0.015019547712086023,0.015019547712086023,0.015019547712086023,0.0074991934737226665,0.0,0.00022496071127856216,0.00045055624531262635,-0.9995494437546874,-1.8953095814329485e-09,-6.317698405175198e-08,1.0,4.5055624531262636e-06,2.2559553403406418e-07,2.2496071127856217e-07,7.520354238363357e-06,7.499193473722667e-06,0.00015019547712086023,-4.729262677576908e-06,0.4999187947478675,0.0001576526543752843,0.9998423473456247,0.4999187947478675,2.095749684154224e-08,-4.201621941106201e-08,-0.499921159795039,-0.499921159795039,0.9998423473456244,6.28725128909633e-10,-1.2604868259309317e-09,2.365047171497665e-06,2.365047171497665e-06,-4.729262677579374e-06
10000.0,0.0,0.017495759798492827,0.017495759798492827,0.017495759798492827,0.008735544888796446,0.0,0.0002620498572819743,0.0005248398149936705,-0.9994751601850064,-2.2096334578233136e-09,-7.365444607120111e-08,1.0,5.2483981499367045e-06,2.627899577116962e-07,2.620498572819743e-07,8.760214909696382e-06,8.735544888796445e-06,0.00017495759798492828,-5.508978474192032e-06,0.4999054073395938,0.00018364415844862592,0.9998163558415514,0.4999054073395938,2.44332554528606e-08,-4.89844251712682e-08,-0.4999081622970424,-0.4999081622970424,0.9998163558415509,7.329979113561441e-10,-1.469533028101471e-09,2.7549574486066705e-06,2.7549574486066705e-06,-5.508978474193444e-06
10797.751623277096,0.0,0.02038250465076885,0.02038250465076885,0.02038250465076885,0.010176871841525572,0.0,0.00030528803793977813,0.0006114389046987144,-0.9993885610953013,-2.5760595962089603e-09,-8.586864999943189e-08,1.0,6.114389046987145e-06,3.061508667589363e-07,3.0528803793977816e-07,1.0205632809243279e-05,1.0176871841525573e-05,0.00020382504650768852,-6.417963854153118e-06,0.4998898004243629,0.00021394481066694393,0.9997860551893331,0.4998898004243629,2.8485156337336867e-08,-5.710768228172577e-08,-0.4998930099355625,-0.4998930099355625,0.999786055189333,8.545549666952636e-10,-1.7132307770507916e-09,3.2095111997148344e-06,3.2095111997148344e-06,-6.417963854154184e-06
11659.144011798317,0.0,0.023747785490144224,0.023747785490144224,0.023747785490144224,0.01185712778507921,0.0,0.0003556938185186507,0.0007123935344078659,-0.9992876064655921,-3.00321505907728e-09,-1.0010716453460533e-07,1.0,7.123935344078659e-06,3.5669971588921517e-07,3.556938185186507e-07,1.1890657705065015e-05,1.185712778507921e-05,0.00023747785490144224,-7.477631844910743e-06,0.4998716063490967,0.00024926840544192697,0.9997507315945581,0.4998716063490967,3.3208597242645304e-08,-6.657724454880383e-08,-0.49987534576547293,-0.49987534576547293,0.9997507315945586,9.962582283874069e-10,-1.9973176885129763e-09,3.7394163761708104e-06,3.7394163761708104e-06,-7.477631844911039e-06
12589.254117941671,0.0,0.027670848729030695,0.027670848729030695,0.027670848729030695,0.013815879813378205,0.0,0.0004144541671769559,0.000830081007175045,-0.9991699189928249,-3.501151996824924e-09,-1.1670506128759637e-07,1.0,8.300810071750451e-06,4.1562683999808914e-07,4.144541671769559e-07,1.385496891565249e-05,1.3815879813378206e-05,0.000276708487290307,-8.712935759751166e-06,0.4998503966754409,0.00029044675114464624,0.9997095532488554,0.4998503966754409,3.871473464661469e-08,-7.76159590133119e-08,-0.4998547538267506,-0.4998547538267506,0.9997095532488556,1.1614423920585481e-09,-2.328479175691712e-09,4.357151309723545e-06,4.357151309723545e-06,-8.712935759750573e-06
13593.563908785256,0.0,0.032244035195688525,0.032244035195688525,0.032244035195688525,0.016099232966227048,0.0,0.0004829521830779454,0.0009672714437865245,-0.9990327285562135,-4.08158184208112e-09,-1.3605272125326714e-07,1.0,9.672714437865245e-06,4.843192607085791e-07,4.829521830779454e-07,1.6144802229461477e-05,1.609923296622705e-05,0.00032244035195688525,-1.015295211673867e-05,0.4998256721712864,0.000338449101465077,0.9996615508985349,0.4998256721712864,4.5133073553162196e-08,-9.048345801883737e-08,-0.49983074942749733,-0.49983074942749733,0.9996615508985355,1.353992609453813e-09,-2.714504211447518e-09,5.077256211020239e-06,5.077256211020239e-06,-1.0152952116736e-05
